bidx,start,end,duration_days,start_year,end_year,crosses_new_year,deficit_mm,mean_intensity,max_intensity,peak_date,severe_days,wet_days_absorbed,min_p30_mm,duration_class,severity,severe_day_share
726,2019-11-27,2019-12-22,26,2019,2019,False,5.205177307128906,0.0277969427406787,0.1012433096766471,2019-12-17,2,4,169.5159454345703,short 15-29 d,mild,0.077
726,2020-09-28,2020-10-23,26,2020,2020,False,5.471717834472656,0.1435921490192413,0.4767910838127136,2020-10-09,6,5,20.86819839477539,short 15-29 d,moderate,0.231
726,2020-12-01,2020-12-26,26,2020,2020,False,15.307636260986328,0.0857570841908454,0.2203990072011947,2020-12-03,13,2,145.2203369140625,short 15-29 d,severe,0.5
726,2022-04-28,2022-06-12,46,2022,2022,False,16.564565658569336,0.4274010956287384,0.7080515027046204,2022-05-25,31,0,2.4041459560394287,moderate 30-59 d,severe,0.674
726,2022-09-15,2022-10-02,18,2022,2022,False,2.315503597259521,0.3702403008937835,0.9778066873550416,2022-09-18,7,5,0.1356662809848785,short 15-29 d,moderate,0.389
726,2022-11-08,2022-12-13,36,2022,2022,False,23.085872650146484,0.1139081716537475,0.2670657634735107,2022-11-21,18,5,114.10941314697266,moderate 30-59 d,severe,0.5
726,2023-05-23,2023-06-12,21,2023,2023,False,2.169191837310791,0.3052836060523987,0.725830078125,2023-05-31,5,0,3.19851016998291,short 15-29 d,moderate,0.238
726,2023-10-28,2024-01-03,68,2023,2024,True,101.46148681640624,0.2597078382968902,0.4088506400585174,2023-11-05,60,0,71.22325134277344,long 60-119 d,severe,0.882
726,2024-01-30,2024-02-18,20,2024,2024,False,13.301631927490234,0.0852759703993797,0.198803499341011,2024-02-10,2,0,186.58395385742188,short 15-29 d,mild,0.1
726,2024-05-12,2024-06-11,31,2024,2024,False,7.507421493530273,0.4665441513061523,0.7473079562187195,2024-05-21,18,1,2.644253969192505,moderate 30-59 d,severe,0.581
726,2024-09-17,2024-10-12,26,2024,2024,False,11.581378936767578,0.4979340136051178,0.7328094840049744,2024-09-28,20,0,5.280559062957764,short 15-29 d,severe,0.769
726,2025-05-27,2025-06-11,16,2025,2025,False,1.4467649459838867,0.2600281238555908,0.503284215927124,2025-05-28,1,0,5.29245138168335,short 15-29 d,mild,0.062
727,2019-01-07,2019-02-15,40,2019,2019,False,51.63266754150391,0.1614142209291458,0.3093735575675964,2019-02-04,25,0,163.1313934326172,moderate 30-59 d,severe,0.625
727,2019-09-09,2019-09-29,21,2019,2019,False,5.274594306945801,0.5854842662811279,0.8718610405921936,2019-09-20,14,0,2.024979829788208,short 15-29 d,severe,0.667
727,2019-12-30,2020-02-02,35,2019,2020,True,26.47307586669922,0.0862111672759056,0.2590704560279846,2020-01-19,13,6,181.0838317871093,moderate 30-59 d,moderate,0.371
727,2020-09-09,2020-10-27,49,2020,2020,False,27.21525382995605,0.4445835947990417,0.7572110891342163,2020-09-19,39,0,2.532630681991577,moderate 30-59 d,severe,0.796
727,2020-11-27,2020-12-26,30,2020,2020,False,29.782915115356445,0.1432399153709411,0.3152552247047424,2020-12-03,18,0,132.84036254882812,moderate 30-59 d,severe,0.6
727,2022-01-19,2022-02-05,18,2022,2022,False,12.590154647827148,0.0872938781976699,0.1751765757799148,2022-01-23,5,0,198.55210876464844,short 15-29 d,moderate,0.278
727,2022-04-25,2022-06-09,46,2022,2022,False,41.09791564941406,0.7241204977035522,0.9042978882789612,2022-05-25,45,0,2.1416585445404053,moderate 30-59 d,severe,0.978
727,2022-11-17,2022-12-24,38,2022,2022,False,63.8866081237793,0.2623096406459808,0.5384895205497742,2022-12-01,32,0,87.74659729003906,moderate 30-59 d,severe,0.842
727,2023-10-19,2024-03-25,159,2023,2024,True,140.187744140625,0.1015714481472969,0.4794067442417145,2023-12-13,70,48,70.58668518066406,extreme 120+ d,moderate,0.44
727,2024-05-17,2024-06-20,35,2024,2024,False,8.55776596069336,0.3817547261714935,0.7258809208869934,2024-05-21,19,4,3.874720335006714,moderate 30-59 d,severe,0.543
727,2024-09-09,2024-10-12,34,2024,2024,False,11.393214225769045,0.4302540421485901,0.7480199933052063,2024-09-26,19,0,3.2178986072540283,moderate 30-59 d,severe,0.559
727,2025-11-18,2025-12-06,19,2025,2025,False,5.019327163696289,0.0433389283716678,0.103553906083107,2025-11-21,2,2,148.28070068359375,short 15-29 d,mild,0.105
728,2019-06-02,2019-06-16,15,2019,2019,False,1.8485004901885984,0.3608161807060241,0.6467218399047852,2019-06-04,8,0,4.177737236022949,short 15-29 d,severe,0.533
728,2019-09-09,2019-09-27,19,2019,2019,False,3.968092679977417,0.3995449841022491,0.7152788043022156,2019-09-21,8,1,5.492298603057861,short 15-29 d,moderate,0.421
728,2020-09-14,2020-10-26,43,2020,2020,False,16.563337326049805,0.2784286737442016,0.6858137845993042,2020-10-05,16,0,10.185068130493164,moderate 30-59 d,moderate,0.372
728,2022-01-22,2022-02-05,15,2022,2022,False,12.384217262268066,0.1097077652812004,0.2398995012044906,2022-01-29,8,2,170.7647247314453,short 15-29 d,severe,0.533
728,2022-04-27,2022-06-09,44,2022,2022,False,35.538047790527344,0.8064951300621033,0.9829716086387634,2022-05-24,42,0,0.2900083065032959,moderate 30-59 d,severe,0.955
728,2022-09-08,2022-10-01,24,2022,2022,False,6.585239887237549,0.6067655086517334,0.9936407804489136,2022-09-17,15,1,0.0897130146622657,short 15-29 d,severe,0.625
728,2022-11-20,2022-12-20,31,2022,2022,False,37.018821716308594,0.1847810596227646,0.446475625038147,2022-11-29,17,2,104.85272216796876,moderate 30-59 d,severe,0.548
728,2023-11-15,2023-12-30,46,2023,2023,False,87.78318786621094,0.2643892168998718,0.4937147498130798,2023-12-04,34,0,101.8545150756836,moderate 30-59 d,severe,0.739
728,2024-05-17,2024-06-06,21,2024,2024,False,3.5734097957611084,0.2935590147972107,0.6339755654335022,2024-05-28,7,0,6.14595890045166,short 15-29 d,moderate,0.333
728,2024-09-08,2024-10-09,32,2024,2024,False,11.215972900390623,0.4369116127490997,0.7962440848350525,2024-09-26,18,0,3.999661922454834,moderate 30-59 d,severe,0.562
728,2025-11-17,2025-12-15,29,2025,2025,False,21.3056640625,0.1156564056873321,0.2125133275985717,2025-11-27,16,0,138.10626220703125,short 15-29 d,severe,0.552
729,2019-01-05,2019-02-02,29,2019,2019,False,16.41795539855957,0.1230552420020103,0.3252957761287689,2019-01-08,11,3,85.04949188232422,short 15-29 d,moderate,0.379
729,2019-12-17,2020-01-13,28,2019,2020,True,29.154556274414062,0.2158508747816085,0.494016945362091,2019-12-29,20,0,73.68861389160156,short 15-29 d,severe,0.714
729,2020-12-15,2021-02-17,65,2020,2021,True,94.50030517578124,0.3197586238384247,0.5750205516815186,2021-01-10,49,0,60.21513748168945,long 60-119 d,severe,0.754
729,2021-03-28,2021-04-24,28,2021,2021,False,22.4293155670166,0.3281163275241852,0.6252828240394592,2021-04-19,17,0,24.467124938964844,short 15-29 d,severe,0.607
729,2022-03-21,2022-04-16,27,2022,2022,False,18.068634033203125,0.240177497267723,0.6016564965248108,2022-04-11,9,2,30.68488883972168,short 15-29 d,moderate,0.333
729,2022-05-16,2022-06-06,22,2022,2022,False,4.180292129516602,0.4279245138168335,0.6856012940406799,2022-05-17,12,0,1.8281724452972408,short 15-29 d,severe,0.545
729,2023-02-21,2023-03-12,20,2023,2023,False,24.532100677490234,0.2994130253791809,0.5200812220573425,2023-03-02,15,0,59.27036285400391,short 15-29 d,severe,0.75
729,2023-11-08,2024-01-25,79,2023,2024,True,74.41780853271484,0.1812997609376907,0.5911784172058105,2023-12-20,38,18,58.498443603515625,long 60-119 d,moderate,0.481
729,2024-03-22,2024-04-05,15,2024,2024,False,4.62312650680542,0.091787077486515,0.1713446676731109,2024-03-25,0,0,79.52346801757812,short 15-29 d,mild,0.0
729,2024-05-07,2024-06-06,31,2024,2024,False,12.02265453338623,0.7007650136947632,0.8442414999008179,2024-05-13,30,0,2.279386520385742,moderate 30-59 d,severe,0.968
729,2024-09-30,2024-10-16,17,2024,2024,False,0.857048511505127,0.1418452709913253,0.5987427830696106,2024-09-30,1,5,2.1741883754730225,short 15-29 d,mild,0.059
729,2025-02-28,2025-04-15,47,2025,2025,False,64.26692962646484,0.3809813261032104,0.6517457962036133,2025-03-19,40,0,39.46464920043945,moderate 30-59 d,severe,0.851
729,2025-10-03,2025-11-28,57,2025,2025,False,23.21015739440918,0.2468359321355819,0.4590489566326141,2025-10-31,18,1,6.685678482055664,moderate 30-59 d,moderate,0.316
730,2019-12-17,2020-01-04,19,2019,2020,True,19.63460159301757,0.2310360819101333,0.4100655913352966,2019-12-29,16,0,79.67057037353516,short 15-29 d,severe,0.842
730,2020-12-16,2021-02-15,62,2020,2021,True,68.89869689941406,0.2473181784152984,0.5016408562660217,2021-01-10,44,11,64.57477569580078,long 60-119 d,severe,0.71
730,2021-03-23,2021-04-24,33,2021,2021,False,22.89212989807129,0.3222578167915344,0.5521973371505737,2021-04-19,21,0,23.48525619506836,moderate 30-59 d,severe,0.636
730,2022-03-21,2022-04-15,26,2022,2022,False,19.730926513671875,0.3190401792526245,0.6696550846099854,2022-04-06,10,0,20.36155128479004,short 15-29 d,moderate,0.385
730,2022-05-16,2022-06-01,17,2022,2022,False,2.679490804672241,0.3959007859230041,0.6990556120872498,2022-05-17,7,0,4.938930511474609,short 15-29 d,moderate,0.412
730,2023-02-25,2023-03-14,18,2023,2023,False,27.98006820678711,0.4083285331726074,0.595238983631134,2023-02-28,15,0,46.194942474365234,short 15-29 d,severe,0.833
730,2023-10-11,2023-10-25,15,2023,2023,False,4.052999019622803,0.4176646471023559,0.6376801133155823,2023-10-24,9,0,8.235857963562012,short 15-29 d,severe,0.6
730,2023-11-08,2024-01-02,56,2023,2024,True,78.45033264160156,0.3455985486507416,0.6467206478118896,2023-12-19,38,0,46.78263854980469,moderate 30-59 d,severe,0.679
730,2024-03-22,2024-04-05,15,2024,2024,False,3.965741634368897,0.0888479053974151,0.1846536844968795,2024-03-24,0,1,65.35372924804688,short 15-29 d,mild,0.0
730,2024-05-07,2024-06-02,27,2024,2024,False,9.71219253540039,0.7524337768554688,0.9473432302474976,2024-05-18,27,0,0.8106400966644287,short 15-29 d,severe,1.0
730,2025-02-28,2025-04-14,46,2025,2025,False,72.24324035644531,0.4836065173149109,0.8258056640625,2025-03-18,39,0,18.15923500061035,moderate 30-59 d,severe,0.848
730,2025-10-03,2025-10-19,17,2025,2025,False,2.0919647216796875,0.3429151177406311,0.4630427956581116,2025-10-08,1,0,4.061932563781738,short 15-29 d,mild,0.059
730,2025-11-13,2025-11-27,15,2025,2025,False,6.492950916290283,0.135784775018692,0.351272702217102,2025-11-20,4,3,60.427730560302734,short 15-29 d,moderate,0.267
731,2019-01-02,2019-02-11,41,2019,2019,False,41.21641540527344,0.1314204186201095,0.2440311312675476,2019-02-05,27,0,171.0942840576172,moderate 30-59 d,severe,0.659
731,2020-09-26,2020-10-23,28,2020,2020,False,6.340025424957275,0.2063875645399093,0.4698634147644043,2020-10-09,7,1,14.397994041442873,short 15-29 d,moderate,0.25
731,2022-04-29,2022-06-10,43,2022,2022,False,10.336692810058594,0.3141772150993347,0.8618215322494507,2022-05-25,22,8,1.3771759271621704,moderate 30-59 d,severe,0.512
731,2023-10-30,2023-12-30,62,2023,2023,False,63.80270767211914,0.1768757551908493,0.3594942986965179,2023-12-07,47,0,77.62808227539062,long 60-119 d,severe,0.758
731,2024-05-13,2024-06-10,29,2024,2024,False,5.868976593017578,0.4036630988121032,0.7369652986526489,2024-05-29,16,0,2.669412612915039,short 15-29 d,severe,0.552
731,2024-09-17,2024-10-11,25,2024,2024,False,5.34475564956665,0.3612780272960663,0.7305470705032349,2024-09-26,9,0,3.750941753387451,short 15-29 d,moderate,0.36
732,2019-01-02,2019-02-15,45,2019,2019,False,62.14420700073242,0.1731560081243515,0.3362252712249756,2019-02-04,34,0,155.65162658691406,moderate 30-59 d,severe,0.756
732,2020-09-27,2020-10-26,30,2020,2020,False,8.254190444946289,0.2088238894939422,0.455121099948883,2020-10-09,7,1,16.840476989746094,moderate 30-59 d,moderate,0.233
732,2022-04-27,2022-06-09,44,2022,2022,False,17.121904373168945,0.4217167198657989,0.8222094774246216,2022-05-25,31,1,2.819269180297852,moderate 30-59 d,severe,0.705
732,2023-05-23,2023-06-08,17,2023,2023,False,0.8603894114494324,0.0882421135902404,0.5466242432594299,2023-05-31,1,5,5.419797897338867,short 15-29 d,mild,0.059
732,2023-10-30,2023-12-30,62,2023,2023,False,77.90486145019531,0.2113788574934005,0.3607746362686157,2023-12-07,54,0,75.1033706665039,long 60-119 d,severe,0.871
732,2024-05-13,2024-06-12,31,2024,2024,False,6.862905979156494,0.4332769215106964,0.7453183531761169,2024-05-29,18,0,2.770357608795166,moderate 30-59 d,severe,0.581
732,2024-09-17,2024-10-11,25,2024,2024,False,6.9430832862854,0.3874379694461822,0.6932404041290283,2024-09-26,11,0,4.844597339630127,short 15-29 d,moderate,0.44
733,2019-01-01,2019-02-16,47,2019,2019,False,85.55914306640625,0.2646900415420532,0.4409289360046386,2019-01-08,40,0,122.24497985839844,moderate 30-59 d,severe,0.851
733,2019-11-20,2019-12-16,27,2019,2019,False,8.858820915222168,0.054767869412899,0.197721317410469,2019-11-25,6,6,123.31730651855467,short 15-29 d,moderate,0.222
733,2020-09-27,2020-10-22,26,2020,2020,False,5.690442085266113,0.1769220679998397,0.5562407374382019,2020-10-08,6,7,16.495296478271484,short 15-29 d,moderate,0.231
733,2021-01-20,2021-02-05,17,2021,2021,False,12.691105842590332,0.1131329089403152,0.1911884695291519,2021-01-28,5,0,160.1994171142578,short 15-29 d,moderate,0.294
733,2023-05-19,2023-06-04,17,2023,2023,False,2.664705991744995,0.4118359982967376,0.6135015487670898,2023-05-23,9,0,3.4257311820983887,short 15-29 d,severe,0.529
733,2023-11-08,2024-01-04,58,2023,2024,True,119.3099136352539,0.3485921621322632,0.5295776128768921,2023-12-10,55,0,76.57142639160156,moderate 30-59 d,severe,0.948
733,2024-03-10,2024-03-29,20,2024,2024,False,29.797027587890625,0.2502429187297821,0.379655510187149,2024-03-24,17,0,106.81977081298828,short 15-29 d,severe,0.85
733,2024-05-19,2024-06-04,17,2024,2024,False,4.158256530761719,0.6655023097991943,0.8349316716194153,2024-05-28,14,0,1.5864741802215576,short 15-29 d,severe,0.824
733,2024-09-20,2024-10-16,27,2024,2024,False,12.026355743408203,0.4829996526241302,0.8068641424179077,2024-10-06,16,0,5.556551456451416,short 15-29 d,severe,0.593
733,2025-02-15,2025-04-13,58,2025,2025,False,34.994895935058594,0.1085646301507949,0.2673979997634887,2025-03-03,18,0,93.33343505859376,moderate 30-59 d,moderate,0.31
733,2025-10-23,2025-12-01,40,2025,2025,False,28.792186737060547,0.1860245466232299,0.4058060348033905,2025-10-30,28,2,53.95248794555664,moderate 30-59 d,severe,0.7
734,2019-01-01,2019-02-06,37,2019,2019,False,62.09169769287109,0.2330645471811294,0.4126222729682922,2019-01-04,27,3,128.97276306152344,moderate 30-59 d,severe,0.73
734,2020-11-28,2021-02-05,70,2020,2021,True,114.90453338623048,0.2435766160488128,0.4103301763534546,2020-12-19,68,0,109.77336883544922,long 60-119 d,severe,0.971
734,2022-04-12,2022-05-09,28,2022,2022,False,10.78455638885498,0.1574373692274093,0.3263424932956695,2022-04-19,7,4,32.97030258178711,short 15-29 d,moderate,0.25
734,2022-11-06,2022-11-23,18,2022,2022,False,5.557048320770264,0.0704603567719459,0.3249033987522125,2022-11-10,4,6,75.77857208251953,short 15-29 d,moderate,0.222
734,2023-02-27,2023-03-18,20,2023,2023,False,24.584003448486328,0.2003923952579498,0.3523425757884979,2023-03-07,12,0,120.6493911743164,short 15-29 d,severe,0.6
734,2023-05-23,2023-06-06,15,2023,2023,False,2.9228968620300293,0.6834998726844788,0.8192687630653381,2023-05-31,15,0,1.4221254587173462,short 15-29 d,severe,1.0
734,2023-11-01,2024-02-04,96,2023,2024,True,175.16587829589844,0.291214108467102,0.6344415545463562,2023-12-09,67,21,54.01053237915039,long 60-119 d,severe,0.698
734,2024-03-10,2024-03-27,18,2024,2024,False,21.314861297607425,0.2178252339363098,0.3816167116165161,2024-03-24,13,0,95.63146209716795,short 15-29 d,severe,0.722
734,2024-05-19,2024-06-05,18,2024,2024,False,3.460812568664551,0.5400137901306152,0.7690331339836121,2024-05-21,15,0,2.6478054523468018,short 15-29 d,severe,0.833
734,2024-09-19,2024-10-10,22,2024,2024,False,9.526762962341309,0.606988787651062,0.8170595169067383,2024-10-04,16,0,3.851450920104981,short 15-29 d,severe,0.727
734,2025-02-15,2025-04-14,59,2025,2025,False,66.54187774658203,0.2210320681333542,0.4072352051734924,2025-04-08,42,0,67.62234497070312,moderate 30-59 d,severe,0.712
734,2025-10-01,2025-12-31,92,2025,2025,False,66.512451171875,0.1918391287326812,0.4366233348846435,2025-10-10,60,6,19.23089027404785,long 60-119 d,severe,0.652
735,2020-03-09,2020-04-04,27,2020,2020,False,30.73583984375,0.1987300962209701,0.4058440029621124,2020-03-23,22,0,99.91897583007812,short 15-29 d,severe,0.815
735,2020-09-18,2020-12-08,82,2020,2020,False,33.50629806518555,0.1309689134359359,0.3757345974445343,2020-11-06,33,5,19.13651657104492,long 60-119 d,moderate,0.402
735,2021-07-11,2021-08-25,46,2021,2021,False,8.224016189575195,0.5860148668289185,0.6722750067710876,2021-08-23,46,0,2.935731887817383,moderate 30-59 d,severe,1.0
735,2021-10-09,2021-10-28,20,2021,2021,False,4.5660080909729,0.1093392595648765,0.2053678631782531,2021-10-15,5,0,44.96757125854492,short 15-29 d,moderate,0.25
735,2022-04-28,2022-06-06,40,2022,2022,False,7.06490421295166,0.0955122634768486,0.2842508256435394,2022-05-14,4,4,27.300212860107425,moderate 30-59 d,mild,0.1
735,2022-07-10,2022-08-04,26,2022,2022,False,2.9623324871063232,0.3586876690387726,0.605402946472168,2022-07-11,19,0,3.984713315963745,short 15-29 d,severe,0.731
735,2022-11-17,2022-12-17,31,2022,2022,False,21.924049377441406,0.1555269360542297,0.4398109912872314,2022-11-29,16,8,75.04781341552734,moderate 30-59 d,severe,0.516
735,2023-07-12,2023-08-11,31,2023,2023,False,6.446356773376465,0.6767280697822571,0.7580511569976807,2023-07-23,31,0,2.275354623794556,moderate 30-59 d,severe,1.0
735,2023-10-14,2023-12-03,51,2023,2023,False,39.77633285522461,0.2234739065170288,0.4822708368301391,2023-11-18,41,0,51.16852188110352,moderate 30-59 d,severe,0.804
735,2024-02-02,2024-02-24,23,2024,2024,False,22.78546905517578,0.1460402309894561,0.2173606306314468,2024-02-09,21,0,159.66738891601562,short 15-29 d,severe,0.913
735,2024-05-16,2024-10-02,140,2024,2024,False,29.751953125,0.3636003136634826,0.8112608194351196,2024-07-22,86,26,1.783376932144165,extreme 120+ d,severe,0.614
735,2025-07-15,2025-08-02,19,2025,2025,False,2.773125648498535,0.4679902195930481,0.6832452416419983,2025-07-24,17,0,2.964928388595581,short 15-29 d,severe,0.895
735,2025-09-02,2025-10-13,42,2025,2025,False,4.411122798919678,0.1203999668359756,0.2977006137371063,2025-09-10,0,4,10.27122974395752,moderate 30-59 d,mild,0.0
736,2019-07-03,2019-07-23,21,2019,2019,False,4.133221626281738,0.6075417399406433,1.0,2019-07-15,9,0,0.0,short 15-29 d,moderate,0.429
736,2020-08-08,2020-09-27,51,2020,2020,False,8.019307136535645,0.3104057013988495,1.0,2020-08-24,12,9,0.0,moderate 30-59 d,moderate,0.235
736,2020-10-20,2020-12-20,62,2020,2020,False,45.95042419433594,0.2048288881778717,0.4994577765464782,2020-10-29,46,2,42.84889221191406,long 60-119 d,severe,0.742
736,2021-07-27,2021-08-26,31,2021,2021,False,3.894220590591431,0.3945185840129852,1.0,2021-08-26,1,0,0.0,moderate 30-59 d,mild,0.032
736,2021-10-10,2021-11-01,23,2021,2021,False,3.026665210723877,0.0537553913891315,0.264057844877243,2021-10-15,1,4,44.21300506591797,short 15-29 d,mild,0.043
736,2022-07-18,2022-08-04,18,2022,2022,False,1.7360179424285889,0.2939086854457855,0.5371326208114624,2022-08-01,1,0,4.514279365539551,short 15-29 d,mild,0.056
736,2023-07-05,2023-08-04,31,2023,2023,False,1.4410059452056885,0.1342142522335052,0.5639694333076477,2023-07-13,1,1,4.149792194366455,moderate 30-59 d,mild,0.032
736,2023-10-29,2023-11-23,26,2023,2023,False,20.78451156616211,0.2296884208917617,0.4161497056484222,2023-10-31,25,0,52.25968933105469,short 15-29 d,severe,0.962
736,2024-06-23,2024-08-08,47,2024,2024,False,4.445545673370361,0.2927339971065521,1.0,2024-08-05,5,0,0.0,moderate 30-59 d,mild,0.106
736,2024-09-08,2024-10-17,40,2024,2024,False,19.308238983154297,0.4799222946166992,0.8356145620346069,2024-09-26,29,0,5.427521705627441,moderate 30-59 d,severe,0.725
736,2024-12-22,2025-01-11,21,2024,2025,True,10.34153938293457,0.0935952216386795,0.2223539501428604,2025-01-08,4,0,127.2580337524414,short 15-29 d,mild,0.19
736,2025-06-26,2025-07-28,33,2025,2025,False,4.489692211151123,0.4148613214492798,0.8420706987380981,2025-07-26,11,0,1.5832773447036743,moderate 30-59 d,moderate,0.333
736,2025-09-03,2025-11-08,67,2025,2025,False,32.33528137207031,0.335007756948471,0.6693852543830872,2025-09-15,46,1,7.182034492492676,long 60-119 d,severe,0.687
737,2019-01-03,2019-02-19,48,2019,2019,False,32.39781951904297,0.1136638820171356,0.4066219329833984,2019-01-08,14,9,107.44277954101562,moderate 30-59 d,moderate,0.292
737,2019-12-18,2020-01-19,33,2019,2020,True,45.95632553100586,0.2291726917028427,0.3927305042743683,2019-12-29,24,0,113.13131713867188,moderate 30-59 d,severe,0.727
737,2020-12-15,2021-01-26,43,2020,2021,True,59.61223220825195,0.2062549144029617,0.458722710609436,2020-12-21,30,9,102.03208923339844,moderate 30-59 d,severe,0.698
737,2021-03-28,2021-04-27,31,2021,2021,False,21.145164489746094,0.2299378514289856,0.4349502325057983,2021-04-19,12,0,43.27327728271485,moderate 30-59 d,moderate,0.387
737,2023-02-13,2023-03-06,22,2023,2023,False,17.35613441467285,0.147084578871727,0.2784314751625061,2023-02-21,7,0,115.61701202392578,short 15-29 d,moderate,0.318
737,2023-11-08,2024-01-06,60,2023,2024,True,92.81537628173828,0.2830332815647125,0.4647683799266815,2023-12-27,51,0,66.72587585449219,long 60-119 d,severe,0.85
737,2024-05-12,2024-05-29,18,2024,2024,False,5.722848415374756,0.6967616081237793,0.906739056110382,2024-05-20,15,0,1.341249704360962,short 15-29 d,severe,0.833
737,2024-09-24,2024-10-11,18,2024,2024,False,4.112443447113037,0.555007815361023,0.7871348261833191,2024-10-03,13,0,2.307729959487915,short 15-29 d,severe,0.722
737,2025-03-02,2025-03-30,29,2025,2025,False,41.606258392333984,0.2891042530536651,0.4936792850494385,2025-03-18,22,0,75.48413848876953,short 15-29 d,severe,0.759
737,2025-10-06,2025-11-24,50,2025,2025,False,26.6219482421875,0.2708256840705871,0.6600980758666992,2025-10-30,17,1,16.44757080078125,moderate 30-59 d,moderate,0.34
738,2019-10-15,2019-11-24,41,2019,2019,False,7.770853519439697,0.5386142730712891,0.6552707552909851,2019-11-10,29,0,3.316569566726685,moderate 30-59 d,severe,0.707
738,2020-07-12,2020-07-26,15,2020,2020,False,3.856619119644165,0.2325324267148971,0.4632740914821625,2020-07-15,8,0,18.21954345703125,short 15-29 d,severe,0.533
738,2020-12-21,2021-01-25,36,2020,2021,True,19.53007125854492,0.7393923401832581,0.9510797262191772,2021-01-14,33,0,1.0639657974243164,moderate 30-59 d,severe,0.917
738,2021-03-08,2021-04-18,42,2021,2021,False,16.01006507873535,0.408503770828247,0.9521757364273072,2021-03-24,22,0,1.3538130521774292,moderate 30-59 d,severe,0.524
738,2021-06-14,2021-06-30,17,2021,2021,False,5.731530666351318,0.306065946817398,0.5449301600456238,2021-06-19,14,0,15.005812644958496,short 15-29 d,severe,0.824
738,2021-09-13,2021-10-20,38,2021,2021,False,5.635822772979736,0.3832453787326813,0.6991775035858154,2021-10-17,31,0,2.9092252254486084,moderate 30-59 d,severe,0.816
738,2023-02-02,2023-02-19,18,2023,2023,False,3.2511374950408936,0.224169909954071,0.3853048980236053,2023-02-03,3,0,14.452205657958984,short 15-29 d,mild,0.167
738,2023-10-12,2023-12-20,70,2023,2023,False,23.5095443725586,0.6337195634841919,0.9560085535049438,2023-12-18,52,0,0.5083253383636475,long 60-119 d,severe,0.743
738,2024-08-09,2024-08-28,20,2024,2024,False,5.0475850105285645,0.3096835017204284,0.5366606116294861,2024-08-17,14,2,10.918249130249023,short 15-29 d,severe,0.7
738,2024-12-25,2025-01-09,16,2024,2025,True,3.1634860038757324,0.2724382877349853,0.5247036814689636,2025-01-07,3,0,10.01359748840332,short 15-29 d,mild,0.188
738,2025-03-05,2025-04-10,37,2025,2025,False,8.872122764587402,0.2566191554069519,0.4346243739128113,2025-03-30,10,0,14.73800277709961,moderate 30-59 d,moderate,0.27
739,2019-01-04,2019-01-19,16,2019,2019,False,14.846571922302246,0.1640101075172424,0.3761509954929352,2019-01-08,8,0,107.016357421875,short 15-29 d,severe,0.5
739,2019-12-18,2020-01-18,32,2019,2020,True,39.99412536621094,0.2170429527759552,0.4550980031490326,2019-12-29,19,0,95.41146087646484,moderate 30-59 d,severe,0.594
739,2020-12-16,2021-01-15,31,2020,2021,True,47.37540817260742,0.265811413526535,0.4257570803165436,2020-12-22,29,0,99.79976654052734,moderate 30-59 d,severe,0.935
739,2023-11-10,2024-01-12,64,2023,2024,True,86.49565124511719,0.2609484791755676,0.4764870703220367,2023-11-30,44,1,73.47151947021484,long 60-119 d,severe,0.688
739,2024-05-12,2024-05-29,18,2024,2024,False,5.281827926635742,0.6867258548736572,0.9230311512947084,2024-05-19,16,0,1.133848786354065,short 15-29 d,severe,0.889
739,2024-09-26,2024-10-14,19,2024,2024,False,3.6330726146698,0.5094643831253052,0.7997309565544128,2024-09-30,13,2,1.6831779479980469,short 15-29 d,severe,0.684
739,2025-03-03,2025-03-30,28,2025,2025,False,41.666595458984375,0.3243640065193176,0.5325935482978821,2025-03-18,24,0,63.8005485534668,short 15-29 d,severe,0.857
739,2025-10-06,2025-11-24,50,2025,2025,False,27.91940116882324,0.2877351641654968,0.6376150846481323,2025-10-30,23,0,13.41807746887207,moderate 30-59 d,moderate,0.46
740,2019-09-09,2019-11-23,76,2019,2019,False,16.54799461364746,0.4520649015903473,0.8656426072120667,2019-11-10,55,1,1.5915430784225464,long 60-119 d,severe,0.724
740,2020-07-12,2020-08-22,42,2020,2020,False,5.827616691589356,0.0953768640756607,0.541400671005249,2020-07-15,13,15,15.926366806030272,moderate 30-59 d,moderate,0.31
740,2020-12-21,2021-01-22,33,2020,2021,True,13.79771327972412,0.5748037099838257,0.8737976551055908,2021-01-14,33,0,2.6661455631256104,moderate 30-59 d,severe,1.0
740,2021-03-10,2021-04-19,41,2021,2021,False,14.223895072937012,0.3528588116168976,0.8958951234817505,2021-03-25,13,0,3.1247360706329346,moderate 30-59 d,moderate,0.317
740,2021-09-30,2021-10-22,23,2021,2021,False,5.935420989990234,0.4954040050506592,0.7377888560295105,2021-10-17,21,0,3.7840521335601807,short 15-29 d,severe,0.913
740,2023-02-01,2023-02-19,19,2023,2023,False,10.94054889678955,0.7542944550514221,0.859127402305603,2023-02-17,17,0,3.21939468383789,short 15-29 d,severe,0.895
740,2023-10-30,2023-12-19,51,2023,2023,False,18.480024337768555,0.6610078811645508,0.972722351551056,2023-12-18,35,0,0.6446903347969055,moderate 30-59 d,severe,0.686
740,2024-07-26,2024-08-27,33,2024,2024,False,10.666374206542969,0.3310784101486206,0.7649126052856445,2024-08-19,19,1,6.767412662506104,moderate 30-59 d,severe,0.576
